headline	content	category	date	link
Shaampiyoonaan Atileetiksii guddaattoota Oromiyaa 2ffaan guyyaa Asallaatti eegale	- Shaampiyoonaan Atileetiksii guddaattoota Oromiyaa 2ffaan guyyaa harha magaalaa Asallaatti eegalameera.   Dorgommiin Atleetiksii guddattoota Oromiyaa 2ffaan kun hanga Gurraandhala 7ttii fufee morkiwwan garaargaa keessummessa turees jedhameera.   Shaampiyoona kanarratti giddugalli leenjii guddattootaa , projeektoonni, Godinaaleefi bulchiinsoonni magalaaa irratti hirmaachaa argamu.   Gosoota dorgommii garaagaraatiin atleetoonni 700 oli koorniyaa lamaaniinuu akka qooda fudhataniis preezdaatiin federeshiinii atleetiksii Oromiyaa obbo Naggaa Tujubaa dubbataniiru.   Kaayyoon guddaan waldorgommii kanaas atleetoota ciccimoo naannoo fi biyya keenya bakka buhun horachuu akka tahees obbo Nagaa Tujubaa himaniiru.   Dorgomtoonni shaampiyoona kanarratti qabxii gaarii galmeessan Oromiyaa bakka buhuudhaan shaampiyoona guddattoota biyyaaleessarratti hirmaatus jedhameera.   Dajanuu Gonfaatu gabaase      Karaa yuutyuubii keenyan nu hordofuuf fbc afaan oromoo https://www.youtube.com/c/fanabroadcastingcorporate/  Karaa marsariitii (weebsaayitii) keenya fanabc.com/afaanoromoo nu hordofaaa. Twiitara keenya https://twitter.com/fanatelevision !	ispoortii	2021-02-09	https://www.fanabc.com/afaanoromoo/shaampiyoonaan-atileetiksii-guddaattoota-oromiyaa-2ffaan-guyyaa-asallaatti-eegale/
Burrundii 3  0 Eertiriyaa	  Tapha kubbaa miilaa biyyoota Bahaa fi Giddugaleessa Afrikaa umrii waggaa 23 gadiin Burrundiin Eertiriyaa 3 fi 0n injifatte.    Dorgommii seekaafaa umrii waggaa 23 gadii qopheessummaa Ityoophiyaan gaggeeffamaa jiruun Burrundiin injifachuun ramaddii ‘Ch dursuu eegalteerti.                     nu duukaa buhaa    Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2021-07-21	https://www.fanabc.com/afaanoromoo/burrundii-3-0-eertiriyaa/
Tapha Waancaa Addunyaan harha taphoota eegamantu taphatamu	- Tapha Waancaa Addunyaa 22ffaa harhas itti fufee kan taphataman yoo tahu, ramaddii 4hn taphoonni ramaddii 2ffaa ni taphatamu. Haaluma kanaan ramaddii 5ffaa jalatti kan argaman Jaappaanii fi Kostaarikaan sahaatii 7:00 irratti, akkasumaas ramaddii kana jalatti kan argaman Jarmanii fi Ispeen halkan sahaatii 4:00 irratti walmorkatu. Taphoota harhaatiin, ramadii 6ffa jalatti kan argaman Beeljiyamii fi Morookoon sahaatii 10:00hrratti, Kirooshiyaa fi Kanaadaan sahaatii 1:00 irratti akka taphaatan sagantaan bahee ni mulhisa. Odeeffannoowwan waqtaawaa dabalataa argachuuf;.     nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2022-11-27	https://www.fanabc.com/afaanoromoo/tapha-waancaa-addunyaan-hara-taphoota-eegamantu-taphatamu/
Pirimerliigiin Ingiliz torbee 9ffaan Arsenaaliifi Tootinhaam wal morkachiisa	-Tapha pirimerliigii Ingiliz torbee 9ffaan darbii Kaaba Landan  Arsenaal fi Tootinhaam gidduutti morkiin taasifama. Bara kana taphoota torba taasiseen jaha injifachuun tokko injifatamuun kilachicha qabxii 18htiin kan dursu Arsenaal  darbii kaaba London  Istaadiyemii isaa Imiret irratti Tootinhaamiin keessummeessa. Kilabootni lachuu seenaa pirimerliigiitiin yeroo 61ffaa wal arguuf kan deeman yeroo 22 Arsenaal injifachuun, yeroo 15hn ammoo injifatamuun, yeroo 23 ammoo qabxii qooddachuun jaarsummaan gargar deebihaniiru. Kilabootni  masaanummaan  lameen kaardiwwan keelloo 248 argachuun ,kaardiwwan diimaa 15hn kennamuun ,dabalataanis galchiwwan 171 lakkoofsifamaniiru. Taphoota gosa hundaan yeroo 76 Arsenaal injifachuun yeroo 61 ammoo injifatamuun yeroo 51 qabxii qooddachuun gargar bahaniiru. Haarii Keen darbii kanaan goolii 13 galchuunis dursa.Leenjisaan Arsenaal Mikaahel Artettaan dursummaa itti fufsiisuuf yoo taphatu, Antiinoo Koonteenis darbicha injifachuuf  akkasumas sadarkaa ol butachuuf morkata. Taphichis saatii 8:30 irraa eegaluun taphatama. Tasfaayee Ijjiguutuu gabaase. Odeeffannoowwan waqtaawaa dabalataan argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2022-09-30	https://www.fanabc.com/afaanoromoo/pirimerliigiin-ingiliz-torbee-9ffaan-arsenaaliifi-tootinhaam-wal-morkachiisa/
Shaampiyoonaa Atleetiksii Addunyaan Ityoophiyaan Meedaaliyaa Warqee 3ffaa argatte	  Shaampiyoonaa Atleetiksii Addunyaan 18ffaan Atleet Atileet Gooyitiitoom Gabrasillaasee dorgommii Maaraatoonii dubartootaan Meedaaliyaa Warqee 3ffaa Ityoophiyaaf argamsiifte. Atileet Gooyitiitoom fiigichicha xumuruuf sahaatii 2 fi daqiiqaa 18 fi maayikiroo sekoondii 11 itti fudhateera. Dorgommii kanaan rikardii dorgommii shaampiyoonaan qabamee jiru fooyyessiteetti. Meedaaliyaa Warqii Atileet Gooyitiitoom argamsiistee Ityoophiyaaf meedaaliyaa 3ffaadha. Dorgommichaan Atileetonni Keeniyaa fi Israaheel 2ffaa fi 3ffaan xumuraniiru. Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2022-07-18	https://www.fanabc.com/afaanoromoo/shaampiyoonaa-atleetiksii-addunyaan-ityoophiyaan-meedaaliyaa-warqee-3ffaa-argatte/
Tapha Waancaa Addunyaa harhaan biyyoonni Afrikaa 2 ni taphatu	- Tapha Waancaa Addunyaa mohatanii darbuu guyyaa harhaa taphatamuun biyyoota Afrikaa 2 dabalatee taphoonni afur ni gaggeeffamu. Ramaddii 7ffaan tapha mohatanii darbuuf gahuushee dursitee kan mirkaneeffatte Biraaziil tapha 3ffaa ramaddiishee Kaameeruun waliin galgalha sahaatii 4:ootti ni taphatti. Sahaatuma walfakkaataatti Sarbiyaafi Siiwuzarlaand kan walfalmatan taha. Tapha biraan Gaanaafi Uraagaay, Kooriyaan Kibbaafi Poorchuugaal sahaatii 12:00 irraa eegalee kan taphatan tahuu sagantaan bahe ni mulhisa. Hanga ammaatti gareen kubbaa miilaa biyyoota 12 tapha mohanii darbuu Waancaa Addunyaa 22ffaaf gahuusaanii mirkaneeffataniiru. Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2022-12-02	https://www.fanabc.com/afaanoromoo/tapha-waancaa-addunyaa-haraan-biyyoonni-afrikaa-2-ni-taphatu/
Tapha Waancaa Addunyaan harha taphoonni 4 ni taphatamu	  Tapha Waancaa Addunyaan 22ffaan harha taphoonni 4 waaree boodaa eegalee ni taphatamu. Waaree booda sahaatii 7:00 irraa eeagalee Tuuniziyaan Awustiraaliyaa waliin, sahaatii 10:00 irraa jalqabee Poolaandi Saahuud Arabiyaa waliin ni taphatu. Akkasumas galgala sahaatii 1:00 irraa eegalee Faransaay Deenmaarki waliin, Sahaatii 4:00 irratti ammoo Arjentiinaan Meeksiikoo waliin taphatu. Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2022-11-26	https://www.fanabc.com/afaanoromoo/tapha-waancaa-addunyaan-hara-taphoonni-4-ni-taphatamu/
Taphoonni Shaampiyoonsi Liigii Awurooppaa bara 2021/22 harha galgala ni eegalama	  Taphoonni shaampiyoonsi Liigii Awurooppaa bara 2021/22 Kilaboota ramaddii E hanga Htti jiran gidduutti harha galgala ni eegalama.    Taphoonni galaallii marsaa jalqabaa kunneen galgala harhaa sahaatii 1:45 eegalee biyyoota Awurooppaa garaagaraa keessatti kan taphatamu tahuu ibsameera.    Yaang Booys  Maanchiisteer Yuunaayitiid Siiviyaa  Reed Buul Saalizbarga waliin sahaatii 1:45 eegalee ni taphatu.    Baarseeloonaa  Baayer Muunik    Viraaliyaan  Atlaantaa    Cheelsii  Zeeniit Piitarsbarg    Maalmoo  Juuveentuus    Liil  Walfasbarg    Daayinaamoo Keev  Beeniifikaa waliin sahaatii 4:00 irraa eegaluun kan taphatan tahuu ibsameera.    Taphni Baarseeloonaa fi Baayer Muunik Gidduutti gaggeeffamu xiyyeeffannoo olaanaa argachuu himameera.    Maddi:-BBC Sport                  nu duukaa buhaa    Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2021-09-14	https://www.fanabc.com/afaanoromoo/taphoonni-shaampiyoonsi-liigii-awurooppaa-bara-2021-22-hara-galgala-ni-eegalama/
Jimmaa Abbaa Jifaarii fi Magaalaan Adaamaa gara Liigii olaanootti buhuu isaanii mirkanaahe	  Kilaboonni Oromiyaa Jimmaa Abbaa Jifaarii fi Magaalaan Adaamaa Priimeyar Liigii Ityoophiyaa keessa gara liigii olaanootti buhuu isaanii mirkanaaheera.    Taphoota Beetkiingii Priimeyar Liigii Ityoophiyaa harha Istaadiyeemii Yunvarsiitii Hawaasaatti gaggeeffameen Dirree Dawaan Magaalaa Walqixxee goolii 2 fi 1n injifateera.    Richimoondi Ayingoo daqiiqaa 45ffaa fi 90ffaarratti Dirree Dawaaf goolii lama yoo lakkoofsiisu, Abduulkariim Warquun daqiiqaa 58ffaarratti goolii moohatamuu jalaa hin baraarre 1 Walqixxeef lakkoofsiiseera.    Kilaboonni Oromiyaa bakka buhuun Priimeyar Liigii Ityoophiyaa keessatti hirmaachaa turan Jimmaa Abbaa Jifaarii fi Magaalaan Adaamaa gara Liigii olaanootti buhuu isaanii mirkanaaheera.    Jimmaa Abbaa Jifaar taphoota hanga ammaatti gaggeesseen qabxii 14 qofa yoo walitti qabatu, Magaalaan Adaamaas qabxii 10 qofa galmeessiisuun Priimayer Liigii Ityoophiyaa bara 2014 keessatti hirmaannaa osoo hin argatin hafaniiru.    Feesbuukii keenyan dabalata odeeffannoo waqtaawaa argachuuf;              nu duukaa buhaa    Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2021-05-12	https://www.fanabc.com/afaanoromoo/jimmaa-abbaa-jifaarii-fi-magaalaan-adaamaa-gara-liigii-olaanootti-buuu-isaanii-mirkanaae/
Taphoota Beetkiing Priimeyar Liigii Ityoophiyaa torbee 8ffaan Qidduus Giyoorgisii fi magaalaan Bahaar Daar morkattoota isaanii injifatan	  Taphoota Beetkiing Priimeyar Liigii Ityoophiyaa torbee 8ffaa harha gaggeeffameen Qidduus Giyoorgisii fi magaalaan Bahaar Daar morkattoota isaanii injifatan. Tapha harha sahaatii 4:00 irraa eegalee Istaadiyeemii Yuunvarsiitii Jimmaatti gaggeeffameen magaalaan Bahaar Daar magaalaa Sabbataa goolii 4 fi 1n injifateera. Tapha waaree booda sahaatii 9:00 irraa eegalee Qidduus Giyoorgi fi Walaayitaa Diichaa gidduutti Istaadiyeemii Yuunvarsiitii Jimmaatti taphatameen Giyoorgis goolii 1 fi 0n Diichaa injifateera. Liigicha kilabiin magaalaa Faasiil qabxii 16 yoo dursu, Qidduus Giyoorgis qabxii 15niin sadarkaa 2ffaarrattin argama. Jimmaa Abbaa Jifaar qabxii 3 sadarkaa dhumaarratti argama.    Karaa Yuutyuubii Keenyan Nu Hordofuuf FBC Afaan Oromoo Https://Www.Youtube.Com/C/Fanabroadcastingcorporate/  Karaa Marsariitii (Weebsaayitii) Keenya Fanabc.Com/Afaanoromoo Nu Hordofaaa. Twiitara Keenya Https://Twitter.Com/Fanatelevision .!	ispoortii	2021-01-19	https://www.fanabc.com/afaanoromoo/taphoota-beetkiing-priimeyar-liigii-ityoophiyaa-torbee-8ffaan-qidduus-giyoorgisii-fi-magaalaan-bahaar-daar-morkattoota-isaanii-injifatan/
Abbee Gaashahu Fiigicha guddaa Ityoophiyaa 22ffaa injifate	  Atleet Abbee Gaashahu fiigicha guddaa Ityoophiyaa 22ffaa magaalaa Finfinneetti gaggeeffame injifateera. Atleet Abbee Gaashahu yeroo 3ffaaf fiigicha kana injifateera. Atleet Hayilamaariyaam Amaareen 2ffaan xumureera. Fiigicha meetira kuma 10 kanarratti Atleetonni bebbeekkamoo biyya keessaa fi alaa akkasumas kutaaleen hawaasaa garaagaraa hirmaataniiru. Fiigichi guddichi Ityoophiyaa kun Afrikaarraa sadarkaa 1ffaa, addunyaarraa ammoo sadarkaa 3ffaarratti argama jedhame. Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2022-11-20	https://www.fanabc.com/afaanoromoo/abbee-gaashahu-fiigicha-guddaa-ityoophiyaa-22ffaa-injifate/
Fiigicha Kiiloo meetira 5 Jarmanitti gaggeeffameen Atleetoonni Ityoophiyaa milkaahaan	  Fiigicha fageenya Kiiloo meetira 5 Jarmanitti gaggeeffameen Atleetoonni Ityoophiyaa milkaahaaniiru. Dorgommii fiigichaa fageenya Kiiloo meetira 5 Jarmanitti dubartoota gidduutti gaggeeffameen Atleet Sanbaree Tafarii daqiiqaa 14 fi seekondii 37 fi maayikroo seekondii 2 xumuruun injifatteerti. Atleet Madinaa Isaa sadarkaa 2ffaan dorgommicha xumurteerti. Dorgommii dhiiroota gidduutti gaggeeffameen Alteet Yoomiif Qajeelchaan sadarkaa 1ffaan xumureera. Fuula Feesbuukii keenyaan odeeffannoo waqtaawaa dabalataa argachuuf;    .	ispoortii	2022-05-01	https://www.fanabc.com/afaanoromoo/fiigicha-kiiloo-meetira-5-jarmanitti-gaggeeffameen-atleetoonni-ityoophiyaa-milkaaaan/
Gareen Paaraa Olompikii biyyoolessaa Ityoophiyaa Finfinnee wayita galaan simannaan taasifameef	-Taphaa Paaraa Olompikii Tookiyoo 2020 irratti hirmaataa kan turaan gareen Paaraa Olompikii biyyoolessaa Ityoophiyaa Finfinnee wayita galaan hoggantoonni hojii mootummaa olaanoon simannaan taasifameera.   Sirna simannaa kanarratti Ministirr deettaan ministeera aadaa fi tuuriziimii obbo Habtamuu Sisaay fi Komishinarri Komishinii Ispoortii obbo Eliyaas Shikuuriin dabalatee keessummoonni waamichi taasifamee argamu ragaan fuula miidiyaa hawaasa Komishinii Ispoortiirra argamee ni muulhdhisa.   Feesbuuki keenyan dabalata odeeffannoo waqtaawaa argachuuf;           nu duukaa buhaa   Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2021-09-04	https://www.fanabc.com/afaanoromoo/gareen-priimeyar-liigii-biyyoolessaa-ityoophiyaa-finfinnee-wayita-galaan-simannaan-taasifameef/
Atileet Gudaaf Tsaggaayeen rikardii haaraa galmeessuun injifatte	- Ameerikaa Iwuujiinitti dorgommii fiigichaa Daayimandi Liigii meetira kuma 5 gaggeeffamerratti Atileet Gudaaf Tsaggaayeen rikardii haaraa galmeessuun injifattetti. Atileet Gudaaf fageenyicha daqiiqaa 14, Sekoondii 00 fi maayikiroo sekoondii 21hn galuun injifatteetti. Haaluma kanaan rikardii Atileetii Keeniyaa FeeIi Kiippiyogaaniin qabamee ture sekoondii shaniin fooyyessuu ragaan World Atiletics irraa argame ni mulhisa. #Oromiyaa #Itiyoophiyaa Odeeffannoowwan waqtaawaa dabalataa argachuuf;     nu duukaa buhaa Feesbuukii:https://www.facebook.com/afaanoromoofana/ Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2023-09-18	https://www.fanabc.com/afaanoromoo/103671-2/
Arjentiinaan tapha walakkaa xumuraa Waancaa Addunyaa 22ffaaf dabarte	  Arjentiinaan rukkuttaa adda bahiinsaan Neezarlaand injifachuun tapha Walakkaa xumuraa Waancaa Addunyaa 22ffaaf dabarteerti. Taphni sahaatii idilee fi dabalataa goolii lama qixa xumuramuun Arjentiinaan rukkattaa adda bahiinsaan goolii 4 fi 3 Neezarlaand injifachuun tapha Walakkaa xumuraaf dabarteerti. Liyooneel Meesiin kubbaa goolii tahu tokko laachuun, tokko ammoo rukkuttaa adabbiin galchuun biyyi isaa walakkaa xumuraaf akka gahu qooda isaa baheera. Odeeffannoowwan waqtaawaa dabalataa argachuuf;     nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2022-12-10	https://www.fanabc.com/afaanoromoo/arjentiinaan-tapha-walakkaa-xumuraa-waancaa-addunyaa-22ffaaf-dabarte/
Ramaddiin Moohanii Darbuu Liigii Awrooppaa Ifoome	Haaluma Kanaan   Ramaddiin moohanii darbuu Liigii Awrooppaa ifoome. Haaluma kanaan; Woolvis  Espaanyool Spoortiing Leezban  Baakshaayar Geetaafee  Aayaaks Liivarkuusan  Poortoo Kooppanhaagan  Seeltiik Appoolniikoosiyaa  Baaziil CFR kILOOJ  sIIVIYAA Kilab Biriij  Maancheestar Yuunaaytid Olompiyaakoos  Arseenaal waliin ramadameera	ispoortii	2019-12-17	https://www.fanabc.com/afaanoromoo/ramaddiin-mooanii-darbuu-liigii-awrooppaa-ifoome/
Piriimayeer Liigii Ingilaandi torbee 3ffaa harha gaggeeffameen Cheelsiin yoo injifatamu, Siitiin qixa bahe	  Piriimayeer Liigii Ingilaandi torbee 3ffaa harha gaggeeffameen Cheelsiin yoo injifatamu, Maanchiisteer Siitiin qixa baheera. Tapha harha waaree booda gaggeeffameen Cheelsiin Liidis Yuunaayitiidiin 3 fi 0 injifatameera. Weest Haam Yuunaayitiidis Braayitoon & Hoov Albiyooniin goolii 2 fi 0n injifatameera. Maanchiisteer Siitiin NiiwuKaastiil Yuunaayitiid waliin goolii 3 qaxa baheera. Taphoota sadan hanga ammaatti taphatamaniin Arsenaal qabxii 9 liigicha yoo dursu, Maanchiisteer Siitiin qabxii 7 sadarkaa 2ffaarratti argama. Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2022-08-21	https://www.fanabc.com/afaanoromoo/piriimayeer-liigii-ingilaandi-torbee-3ffaa-hara-gaggeeffameen-cheelsiin-yoo-injifatamu-siitiin-qixa-bae/
Leenjistoonni garee biyyoolessaa dubartoota Ityoophiyaa umrii waggaa 20 fi 17 gadii ifoome	  Leenjistoonni garee biyyoolessaa dubartoota Ityoophiyaa umrii waggaa 20 fi 17 gadii ifoome Federeeshiniin Kubbaa Miillaa Ityoophiyaa leenjistoota garee biyyoolessaa dubartoota Ityoophiyaa umrii waggaa 20 fi 17 gadii ifoomsera. Filannoo fi ramaddiin leenjistootaa kun waajjira itti aanaa itti gaafatamaa misooma kubbaa miillaa, misooma kubbaa miillaa dubartootaa, koree dhaabbii dorgommii fi teekniikaal daayreektoreetiin gaggeeffame.  Haaluma kanaan garee biyyoolessaa dubartoota Ityoophiyaa umrii waggaa 20 gadiitif leenjisaa Fireew Haaylagabreel leenjisaa olaanaa, itti aantummaan ammoo Hiywat Arafaayneen filatamaniiru. Garee biyyoolessaa dubartoota Ityoophiyaa umrii waggaa 17 gadiitif ammoo Saamuheel Abarraa leenjisaa olaanaa, Sarkaaddiis Iwnatuun ammoo itti aantummaan filatamaniiru.	ispoortii	2019-12-19	https://www.fanabc.com/afaanoromoo/leenjistoonni-garee-biyyoolessaa-dubartoota-ityoophiyaa-umrii-waggaa-20-fi-17-gadii-ifoome/
Taphataan kubbaa kaachoo beekamaan Ameerikaa Koobii Biraayaant balaa helikooktaraan boqote	  Taphataan kubbaa kaachoo beekamaan Ameerikaa Koobii Biraayaant balaa helikooptaraan addunyaa kanarraa boqoteera. Namoota balaa helikooptaraan duhaan sagal keessaa tokkoo  Intala taphataa beekamaa Koobee Biraayaantidha. Balaan kun magaalaa Kaalaabaasaa Kaalifoorniyaatti mudate. Biraayaant, helikooptarii dhuunfaa isaatii lafatti kufuun kan barbadaahe. Balaa kanaan lubbuun nama tokkoyyuu kan hin hafnee tahu himameera. Biraayaant, Waldaa Biyyaalessaa Kubbaa Kaachoo Ameerikaatti yeroo 5 shaampiyoonaa taheera. Taphattoonnii fi namoonni bebeekamoon duhasaaf erga  gaddaa dabarsaafii jiru. Maddi:-BBC	ispoortii	2020-01-27	https://www.fanabc.com/afaanoromoo/taphataan-kubbaa-kaachoo-beekamaan-ameerikaa-koobii-biraayaant-balaa-helikooktaraan-boqote/
Tapha Waancaa Afrikaa moohatanii darbuun Seeneegaal marsaa itti aanutti darbuu mirkaneeffatte	  Taphni Waancaa Afrikaa 33ffaan moohatanii darbuu galgala kana Seeneegaalii fi Keepvardee gidduutti gaggeeffame olaantummaa Seeneegaaliin xumurameera. Taphattoonni Keepvardee 2 daqiiqaa 21ffaa fi 57ffaarratti kaardii diimaan dirree bahaniiru. Goolii Maaneen daqiiqaa 63ffaarratti, Dieng daqiiqaa 90h+2 irratti galchaniin Seeneegaal 2 fi 0n Keepvardee injifatteerti. Taphni sahaatii 4:00 irraa eegaluun Moorookoo fi Maalaawwii gidduutti taphatamu sihoominaan eeggama.      .	ispoortii	2022-01-25	https://www.fanabc.com/afaanoromoo/tapha-waancaa-afrikaa-mooatanii-darbuun-seeneegaal-marsaa-itti-aanutti-darbuu-mirkaneeffatte/
Shaampiyoonaa Atleetiksii Addunyaa 19ffaan harha fiigichi xumuraa meetira kuma 10 ni fiigama	  Shaampiyoonaa Atleetiksii Addunyaa19ffaa oolmaa guyyaa 2ffaan harha fiigichi xumuraa meetira kuma 10 dhiirootaa ni gaggeeffama. Galgala sahaatii 1:25 irraa eegaluun fiigichi xumuraa meetira kuma 10n dhiiroota gidduutti fiigamu Atleenni Ityoophiyaa ni eegamu. Atleet Barrihuun Argaawii, Salamoon Baraggaa fi Yisimaawu Diluun Ityoophitaa bakka buhuun kan hirmaatan tahuu ragaan Federeeshinii Atleetiksii Ityoophiyaarraa argame ni mulhisa. Akkasumas fiigichi gulaallii walakkaa xumuraa meetira kuma 1 fi 500 galgala sahaatii 12:05 irraa jalqabee dubartoota gidduutti ni gaggeeffama. Atleet Dirribee Waltajjii, Birqee Hayyaloomii fi Hiruut Mashashaan xumuraaf darbuuf ni falmatu jedhame.  Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2023-08-20	https://www.fanabc.com/afaanoromoo/shaampiyoonaa-atleetiksii-addunyaa-19ffaan-hara-fiigichi-xumuraa-meetira-kuma-10-ni-fiigama/
Oolompikii Tookiyoo dorgommi dubartoota meetira 1500 irratti kan hirmaatte atileet Fireewaayin Haayiluu 4ffaa baate	- Oolompikii Tookiyoo dirgommi dubartootaa meetira 1500 irratti kan hirmaatte atileet Fireewaayin Haayiluu 4ffaa bahuun dorgommicha xumurteettii. Dorgommi dhiiroota meetira 5000 irratti kan hirmaatee Milkeessaa Mangashaa 10ffaa bahuun dorgommicha xumureera.  Feesbuukii keenyan dabalata odeeffannoo waqtaawaa argachuuf;     .	ispoortii	2021-08-06	https://www.fanabc.com/afaanoromoo/oolompikii-tookiyoo-dorgommi-dubartoota-meetira-1500-irratti-kan-hirmaatte-atileet-fireewaayin-haayiluu-4ffaa-baate/
Komaandar Atleet Daraartuu Tulluun Nishaanii warqee kabajaa biyyaaleessa badhaaffamte	  Komaandar Atleet Daraartuu Tulluun oolmaa biyyaaf oolteen Nishaanii warqee kabajaa biyyaaleessa badhaaffamteerti. Nishaaniin Warqee Giraama 350 madaalu gama preezdaantii Mootummaan naannoo Oromiyaa obbo Shimallis Abdiisan kennameefira. Dabalataan konkolaataan Leeksas V 8 moodeeliin 2021 sadarkaa biyyaatti laatameefii jira. Bulchiinsi Mootummaa naannoo Oromiyaa birrii miiliyoona 5 Komaandar Atleet Daraartuu Tulluu badhaaseera. Addabaabayiin guddaan magaalaa Adaamaatti argamuu fi magaalaa Finfinneetti Addabaabayiin Ayaat maqaa Komaandar Atleet Daraartuu Tulluun moggaafameera. Dabalataan Akkaadaamiin Sulultaa birrii biiliyoona 1 ijaarrames maqaa isheen moggaafameera. Komaandar Atleet Daraartuu Tulluunis qaamolee beekkamtii fi badhaasa kana qopheessan galateeffateerti. Iddoosaa Abdiitu gabaase.      .	ispoortii	2021-03-28	https://www.fanabc.com/afaanoromoo/komaandar-atleet-daraartuu-tulluun-nishaanii-warqee-kabajaa-biyyaaleessa-badhaaffamte/
Kaameeruun 2  1 Burkiinaa Faasoo	  Taphni baniinsaa waancaa Afrikaa 33ffaa Kaameerunii fi Burkiinaa Faasoo gidduutti gaggeeffame olaantummaa Kaameeruuniin xumurameera. Gustaavoo Saangareen daqiiqaa 24ffaa irratti goolii 1 galchuun Burkiinaa Faasoon daqiiqaa 20 dursitus daqiiqaa 40 fi 45+3 Viinsant Abbuubakar rukkuttaa addabbiin (Peenaaliitiin) goolii 2 waliiti aansuun Kaameeruuniif galchuun taphichi olaantummaa Kaameeruuniin xumurameera. Qopheessituun Waancaa Afrikaa 33ffaa Kaameeruun tapha jalqabaan qabxii 3 argachuun ramaddicha dursuu eegalteerti. Ityoophiyaa :- Misoomsuuf, Ijaaruuf, Yaa qophoofnu!!!     .	ispoortii	2022-01-09	https://www.fanabc.com/afaanoromoo/kaameeruun-2-1-burkiinaa-faasoo/
Leenjiisaan garee atileetiksii Baankii Daldala Ityoophiyaa Tafarii Makkoonnin boqatan	- Leenjiisaan garee atileetiksi Baankii Daldala Ityoophiyaa Tafarii Makkoonnin duhaan addunyaa kanarraa boqataniiru. Leenjiisaan Tafarii Makkoonnin garee atileetiksii baankii daladala Ityoophiyaa, garee biyyooleessaa fi gareewwan garaagaraa keessaatti leenjisummaan hojii buhaa garii qabu hojjachuun atleetiksoota hedduu horuun gaheesaanii bahataa akka turan ibsameera. Boqachuu Leenjiisaa Tafarii Makkoonnif Federeeshiniin Atileetiksii Ityoophiyaa gadda itti dhagahame ibsuun maatii, firoottaanii fi miseensaa garichaaf jajjabina hawwuu ragaan fulaa Feesbuukii Federeeshinichaarra arganne ni muulhdhisa. Odeeffannoo waqtaawaa argachuuf     Karaa Yuutyuubii keenyan nu hordofuuf FBC Afaan Oromoo  https://www.youtube.com/channel/UCsy_Mc1C45kRUVopA-NK10A    Karaa marsariitii (weebsaayitii) keenya fanabc.com/afaanoromoo nu hordofaaa	ispoortii	2020-11-17	https://www.fanabc.com/afaanoromoo/leenjiisaan-garee-atileetiksii-baankii-daldala-ityoophiyaa-tafarii-makkoonnin-boqatan/
